"station","arrondissement","lat","long","dur","mm","jj","temp","precip"
"Boyer / Beaubien","Rosemont - La Petite-Patrie",45.537041,-73.602026,7.87658333333333,5,5,14.2,0.2
"Calixa-Lavallée / Sherbrooke","Le Plateau-Mont-Royal",45.52479,-73.56545,13.0327833333333,5,3,11.7,5.7
"Marquette / du Mont-Royal","Le Plateau-Mont-Royal",45.5322179114747,-73.575431406498,6.95168333333333,6,3,22.3,11.4
"de Gaspé / Fairmount","Le Plateau-Mont-Royal",45.5255781593942,-73.592855706811,4.99246666666667,8,7,24.7,1
"de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4689269848774,-73.6198702454567,28.7711333333333,5,4,14.5,0.7
"Durocher / Sherbrooke","Le Plateau-Mont-Royal",45.5070882905057,-73.5722798109055,10.6107166666667,9,1,17.8,0.2
"de Gaspé / de Liège","Villeray—Saint-Michel—Parc-Extension",45.542485212372,-73.6363416910172,12.6137,5,3,16.7,2.3
"St-Dominique / de Bellechasse","Rosemont - La Petite-Patrie",45.5295246656531,-73.604888767004,5.83366666666667,6,7,22.2,0.5
"Collège de Rosemont (Beaubien / 15e avenue)","Rosemont - La Petite-Patrie",45.5577499083824,-73.5838012397289,9.89311666666667,5,3,16.7,2.3
"27e avenue / Rosemont","Rosemont - La Petite-Patrie",45.5637099402642,-73.5713946819305,43.9144666666667,5,4,18.9,0.2
"Métro Charlevoix (Charlevoix / Centre)","Le Sud-Ouest",45.4784006436677,-73.5691775195664,30.0916666666667,8,4,23.6,0
"Guy / Sainte-Catherine","Ville-Marie",45.4949751285313,-73.5777704324846,4.90053333333333,9,2,17.9,0.5
"de Brébeuf / du Mont-Royal","Le Plateau-Mont-Royal",45.5292235552447,-73.5778491497695,4.03041666666667,8,4,26.8,0
"Milton / du Parc","Le Plateau-Mont-Royal",45.5093614283513,-73.5738636553288,16.6281,9,1,15.3,8.6
"Aylmer / Ste-Catherine","Ville-Marie",45.5043467868509,-73.568948507309,12.5637166666667,10,5,17.1,0
"de l'Hôtel-de-Ville / Villeneuve","Le Plateau-Mont-Royal",45.5234808276069,-73.5873275623817,11.8537166666667,9,2,15.7,0
"de Mentana / Marie-Anne","Le Plateau-Mont-Royal",45.5260265652214,-73.5778588056564,7.93258333333333,10,3,6.7,3
"Lajeunesse / de Liège","Villeray—Saint-Michel—Parc-Extension",45.5456637606623,-73.6351004491917,10.28965,6,3,22.3,11.4
"Waverly / St-Viateur","Le Plateau-Mont-Royal",45.5238561444472,-73.6001265048981,5.87273333333333,10,4,21.4,0
"BAnQ (Berri)","Ville-Marie",45.5160138767067,-73.5629195719957,30.42535,10,4,6.7,3.6
"Métro Préfontaine (Préfontaine / Hochelaga)","Mercier - Hochelaga-Maisonneuve",45.5422466339757,-73.5546147823334,5.02491666666667,6,1,20.5,5.9
"Métro Angrignon (Lamont / des Trinitaires)","Le Sud-Ouest",45.4465045019204,-73.6025619506836,13.3229333333333,5,1,21.8,22.9
"Bélanger / St-Denis","Rosemont - La Petite-Patrie",45.53696,-73.61199,35.71375,8,1,18.8,0
"Ottawa / William","Le Sud-Ouest",45.4897272531843,-73.5640628635883,42.5138166666667,9,3,18.1,0
"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4575090808307,-73.6394852399826,5.47495,10,1,17.3,2.2
"Henri-Julien / du Carmel","Le Plateau-Mont-Royal",45.5279509378701,-73.5950232669711,22.1256166666667,6,1,15.2,2.2
"Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.491513,-73.633649,44.4364833333333,5,1,22.1,0.2
"Drummond / des-Canadiens-de-Montréal","Ville-Marie",45.4967606775214,-73.5702763560084,4.23793333333333,6,5,21.5,0
"Roy / St-Denis","Le Plateau-Mont-Royal",45.51908,-73.5727,6.1417,6,6,18.5,4.8
"Bourbonnière / du Mont-Royal","Rosemont - La Petite-Patrie",45.5535845633909,-73.5605290532112,16.6603,10,4,9.6,1
"Marquette / du Mont-Royal","Le Plateau-Mont-Royal",45.5322179114747,-73.575431406498,5.73655,6,5,21.5,0
"Querbes / Laurier","Outremont",45.5175030620307,-73.5979061480793,8.79041666666667,7,2,25.9,0
"Boyer / Everett","Villeray—Saint-Michel—Parc-Extension",45.5431024305305,-73.61607524188,3.57828333333333,10,7,13.1,1.4
"Villeneuve / St-Dominique","Le Plateau-Mont-Royal",45.5222726645267,-73.5887013189858,15.3703,6,2,22.4,0.2
"Clark / Prince-Arthur","Le Plateau-Mont-Royal",45.5133425123071,-73.57301607728,5.38645,6,7,22.2,0.5
"1ère avenue / Rosemont","Rosemont - La Petite-Patrie",45.54779995288,-73.5848674178123,3.44948333333333,8,6,22.4,0.2
"Cartier / St-Joseph","Le Plateau-Mont-Royal",45.5358282368643,-73.578690290451,12.3132333333333,8,6,21.4,0
"St-Dominique / Laurier","Le Plateau-Mont-Royal",45.5236149031145,-73.5924573987722,14.2355666666667,9,7,18.1,0.2
"Messier / du Mont-Royal","Le Plateau-Mont-Royal",45.53711414,-73.5710031,21.9291166666667,10,2,9.4,2
"Laval / Duluth","Le Plateau-Mont-Royal",45.5191926178386,-73.5771592613492,14.2924,10,6,7.2,0
"Berlioz / de l'Île des Soeurs","Verdun",45.4599857764093,-73.5439556837082,10.50135,10,3,6.7,3
"Henri-Julien / Laurier","Le Plateau-Mont-Royal",45.5257465762503,-73.5903364419937,15.61235,5,1,16.4,1.9
"Berri / Cherrier","Le Plateau-Mont-Royal",45.5192661569113,-73.5692971944809,11.4606333333333,6,1,23.7,0.3
"Gilford / Papineau","Le Plateau-Mont-Royal",45.5343936461316,-73.5782369971275,9.90501666666667,5,6,14.5,0.6
"St-Dominique / Laurier","Le Plateau-Mont-Royal",45.5236149031145,-73.5924573987722,17.7062,7,3,23.3,3.5
"Villeneuve / St-Dominique","Le Plateau-Mont-Royal",45.5222726645267,-73.5887013189858,40.9647166666667,8,4,16.8,0
"Coloniale / Duluth","Le Plateau-Mont-Royal",45.5178687315083,-73.5784274339676,4.41936666666667,8,1,18.8,0
"Métro Vendôme (de Marlowe / de Maisonneuve)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4739302823515,-73.6047345399856,7.22068333333333,7,1,20.4,0
"Prince-Arthur / du Parc","Le Plateau-Mont-Royal",45.5104446575336,-73.5755842924118,3.71648333333333,9,3,19.8,0
"du Champ-de-Mars / Gosford","Ville-Marie",45.5096552047207,-73.554008603096,11.0353,8,5,19.7,0
"Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance)","Ville-Marie",45.5082046150514,-73.5688143968582,22.6405666666667,8,4,16.9,0.6
"St-Dominique / de Bellechasse","Rosemont - La Petite-Patrie",45.5295246656531,-73.604888767004,7.009,7,4,20.1,0.5
"Coloniale / Duluth","Le Plateau-Mont-Royal",45.5178687315083,-73.5784274339676,54.7954333333333,8,7,20.4,0.9
"St-Dominique / St-Zotique","Rosemont - La Petite-Patrie",45.532264610185,-73.6110632121563,14.7885,10,7,2.7,0
"Boyer / Rosemont","Rosemont - La Petite-Patrie",45.5340986680406,-73.5955345630646,28.6786833333333,8,6,21.4,0
"Pierre-de-Coubertin / Langelier","Mercier - Hochelaga-Maisonneuve",45.5803145464247,-73.5353136062622,7.72523333333333,10,5,12.3,1.3
"d'Orléans / Hochelaga","Mercier - Hochelaga-Maisonneuve",45.5506320674022,-73.5491222392193,3.79093333333333,8,6,24.3,0.6
"Murray / Wellington","Le Sud-Ouest",45.4922524772407,-73.558506667614,15.2223833333333,6,7,20.5,1.7
"Louis-Hémon / Rosemont","Rosemont - La Petite-Patrie",45.5445008776237,-73.5881048440933,12.3195,6,5,18.4,0.4
"St-Dominique / Jean-Talon","Villeray—Saint-Michel—Parc-Extension",45.5352039824168,-73.6175217570053,6.25418333333333,8,5,27.4,0
"de l'Esplanade / Villeneuve","Le Plateau-Mont-Royal",45.5194318421386,-73.5909595385965,11.0837166666667,5,5,14.4,0
"Hutchison / Van Horne","Le Plateau-Mont-Royal",45.5249761296063,-73.6106622219086,10.7206333333333,7,7,25,0
"de Gaspé / de Liège","Villeray—Saint-Michel—Parc-Extension",45.542485212372,-73.6363416910172,21.2855,6,7,15.8,0.6
"LaSalle / Godin","Verdun",45.4469344848464,-73.572199344635,15.5029166666667,7,7,25,0
"Aylmer / Sherbrooke","Le Plateau-Mont-Royal",45.506294568237,-73.5728269815445,10.1762833333333,10,2,17,0
"St-Hubert / de Maisonneuve (sud)","Ville-Marie",45.5158683512632,-73.5600838065147,9.99718333333333,7,6,22.2,0
"Querbes / Laurier","Outremont",45.5175030620307,-73.5979061480793,3.27648333333333,8,3,19.2,0
"de Lanaudière / du Mont-Royal","Le Plateau-Mont-Royal",45.5300880233173,-73.5768820847443,6.11998333333333,7,3,24.8,0
"CHU Ste-Justine (de la Côte Ste-Catherine / Hudson)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.5039816854912,-73.6228394508362,20.136,6,2,23.3,1.3
"Métro Angrignon (Lamont / des Trinitaires)","Le Sud-Ouest",45.4465045019204,-73.6025619506836,28.4458833333333,5,6,14.5,0.6
"Waverly / St-Viateur","Le Plateau-Mont-Royal",45.5238561444472,-73.6001265048981,16.7728333333333,9,6,21.5,0
"Square St-Louis (du Square St-Louis / Laval)","Le Plateau-Mont-Royal",45.5160908019707,-73.5701286792755,5.76345,7,1,24.3,0
"Ste-Famille / des Pins","Le Plateau-Mont-Royal",45.5128561793357,-73.5769280791283,3.68606666666667,6,7,16.3,6
"Berri / Cherrier","Le Plateau-Mont-Royal",45.5192661569113,-73.5692971944809,5.95638333333333,9,1,17.8,0.2
"La Fontaine / Alexandre-de-Sève","Ville-Marie",45.5233036603343,-73.5579997301102,37.6460666666667,9,6,16.4,0
"Aylmer / Ste-Catherine","Ville-Marie",45.5043467868509,-73.568948507309,2.7694,8,3,14.2,21.2
"Boyer / Rosemont","Rosemont - La Petite-Patrie",45.5340986680406,-73.5955345630646,10.6034,7,2,25.9,0
"de St-Vallier / St-Zotique","Rosemont - La Petite-Patrie",45.5364343386303,-73.6078342797555,22.2051,7,5,25.3,0
"Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4946867527979,-73.6387186646789,18.0358666666667,6,4,27.2,1.3
"Metcalfe / de Maisonneuve","Ville-Marie",45.5017703435353,-73.5742749599831,9.9626,7,5,25.3,0
"Cathcart / McGill College","Ville-Marie",45.5011876814898,-73.570454878145,8.0823,7,2,21.8,0.7
"de Bleury / de Maisonneuve","Ville-Marie",45.5071063243396,-73.5686105489731,28.7369166666667,6,3,16.7,0
"1ère avenue / Rosemont","Rosemont - La Petite-Patrie",45.54779995288,-73.5848674178123,10.0260166666667,8,3,19.2,0
"Chomedey / de Maisonneuve","Ville-Marie",45.491750449904,-73.5839447379112,9.2574,9,3,21.7,0
"Marie-Anne / Papineau","Le Plateau-Mont-Royal",45.5317669714818,-73.5724139213562,24.26595,10,7,14,3.6
"Ste-Claire / Pierre-Tétreault","Mercier - Hochelaga-Maisonneuve",45.6019133216164,-73.5244184732437,3.75035,9,1,15.7,0
"de Gaspé / Fairmount","Le Plateau-Mont-Royal",45.5255781593942,-73.592855706811,1.46921666666667,10,3,16.9,2.2
"Mackay / de Maisonneuve","Ville-Marie",45.496840189747,-73.5792407642475,10.58585,9,1,17.8,0.2
"Mackay / de Maisonneuve","Ville-Marie",45.496840189747,-73.5792407642475,11.8507,9,2,23.1,0
"Waverly / St-Viateur","Le Plateau-Mont-Royal",45.5238561444472,-73.6001265048981,7.27841666666667,8,6,27.4,0
"Monk / de Biencourt","Le Sud-Ouest",45.4586631924103,-73.5960227251053,2.79473333333333,9,1,15.7,0
"André-Laurendeau / Rachel","Rosemont - La Petite-Patrie",45.5430318724388,-73.5625648498535,6.52248333333333,10,4,7.5,0
"Sherbrooke / Jeanne-d'Arc","Rosemont - La Petite-Patrie",45.5539815605889,-73.554963881561,7.81365,5,5,17.4,0.9
"Sherbrooke / Frontenac","Ville-Marie",45.5367322155334,-73.560796189131,6.04266666666667,6,6,19.8,0.7
"Guy / Sainte-Catherine","Ville-Marie",45.4949751285313,-73.5777704324846,30.183,5,6,20.5,0.4
"Métro Champ-de-Mars (Hôtel-de-Ville / Viger)","Ville-Marie",45.5095614303635,-73.5574323436958,4.05943333333333,8,7,24.7,1
"de Bellechasse / de St-Vallier","Rosemont - La Petite-Patrie",45.533410433633,-73.6011242866516,28.4275166666667,9,2,23.1,0
"St-Dominique / Napoléon","Le Plateau-Mont-Royal",45.5166644221988,-73.5772204399109,18.6178833333333,5,4,18.9,0.2
"Boyer / St-Zotique","Rosemont - La Petite-Patrie",45.5386622004592,-73.6058074235916,5.47816666666667,7,2,25.9,0
"Montcalm / de Maisonneuve","Ville-Marie",45.5191319671162,-73.5578896521474,12.4663333333333,5,5,20.3,0.6
"d'Orléans / Hochelaga","Mercier - Hochelaga-Maisonneuve",45.5506320674022,-73.5491222392193,3.6915,8,1,21.8,0
"Coloniale / Duluth","Le Plateau-Mont-Royal",45.5178687315083,-73.5784274339676,1.91338333333333,10,3,9.7,2.1
"Murray / Wellington","Le Sud-Ouest",45.4922524772407,-73.558506667614,6.32038333333333,5,4,11.1,0.9
"Hutchison / Van Horne","Le Plateau-Mont-Royal",45.5249761296063,-73.6106622219086,21.0959666666667,10,4,6.7,3.6
"de la Côte-Ste-Catherine / Decelles","Côte-des-Neiges - Notre-Dame-de-Grâce",45.5009410158851,-73.6256369948387,29.7611333333333,6,3,24.7,0.5
"de l'Hôtel-de-Ville / Ste-Catherine","Ville-Marie",45.5116604559387,-73.5621356964111,1.94763333333333,7,3,23.3,3.5
"Ropery / Augustin-Cantin","Le Sud-Ouest",45.4809755262928,-73.5686346888542,8.27486666666667,10,6,12.5,3.1
"de Brébeuf / du Mont-Royal","Le Plateau-Mont-Royal",45.5292235552447,-73.5778491497695,6.11456666666667,9,5,16.6,0
"William / St-Henri","Ville-Marie",45.4989659185412,-73.5570308194292,4.75495,7,2,25.9,0
"du Rosaire / St-Hubert","Villeray—Saint-Michel—Parc-Extension",45.5448192822535,-73.6215104162693,3.59911666666667,9,7,10.5,0
"41e avenue / Rosemont","Rosemont - La Petite-Patrie",45.5717897766696,-73.5643149912357,7.2508,7,4,20.7,0
"de Chateaubriand / Jarry","Villeray—Saint-Michel—Parc-Extension",45.5458867229656,-73.6267367005348,12.6066666666667,10,6,9.9,2.9
"Drolet / Gounod","Villeray—Saint-Michel—Parc-Extension",45.5409513422573,-73.6263746023178,8.3834,7,1,20.9,0.4
"St-Dominique / Laurier","Le Plateau-Mont-Royal",45.5236149031145,-73.5924573987722,15.358,9,6,16.4,0
"Marché Jean-Talon (Henri-Julien / Jean-Talon)","Rosemont - La Petite-Patrie",45.5367852512844,-73.6148879583925,23.3638833333333,10,7,7.5,2.6
"Parc Hilda-Ramacière (de Bullion / Prince-Arthur)","Le Plateau-Mont-Royal",45.5156213198234,-73.5721296072006,7.55345,6,1,23.4,0.4
"Hotel-de-Ville / du Mont-Royal","Le Plateau-Mont-Royal",45.5221780041457,-73.5846085846424,4.546,7,1,20.4,0
"de Chateaubriand / Jarry","Villeray—Saint-Michel—Parc-Extension",45.5458867229656,-73.6267367005348,11.0541,8,6,21.4,0
"de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",45.501449330577,-73.6330506205559,14.55435,6,2,15,0
"Hamilton / Jolicoeur","Le Sud-Ouest",45.4567069211526,-73.5976481437683,5.37101666666667,8,3,14.2,21.2
"Hutchison / Beaubien","Rosemont - La Petite-Patrie",45.5260585101832,-73.6129689216614,22.2537,5,5,14.4,0
"La Fontaine / Alexandre-de-Sève","Ville-Marie",45.5233036603343,-73.5579997301102,18.3541666666667,8,6,24.3,0.6
"Berri / Laurier","Le Plateau-Mont-Royal",45.5280999552767,-73.5884387162514,5.4384,6,7,22.2,0.5
"Bloomfied / Elmwood","Outremont",45.5182558841919,-73.6032056808472,8.9607,9,5,20.4,0
"5e avenue / Masson","Rosemont - La Petite-Patrie",45.5475238290968,-73.5751363635063,32.2001166666667,10,3,15.7,2.8
"Bishop / Ste-Catherine","Ville-Marie",45.496597761984,-73.5765028497917,3.66765,9,7,19,6.6
"Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance)","Ville-Marie",45.5082046150514,-73.5688143968582,6.72671666666667,5,2,21.8,4
"Gilford / des Érables","Le Plateau-Mont-Royal",45.5372804041899,-73.575346916914,3.76581666666667,10,3,16.9,2.2
"Parc Van Horne (de la Peltrie / de Westbury)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4904944218329,-73.6385223269463,18.3120833333333,6,4,20.2,4.3
"Métro Charlevoix (Charlevoix / Centre)","Le Sud-Ouest",45.4784006436677,-73.5691775195664,5.95771666666667,5,6,20.5,0.4
"Garnier / St-Grégoire","Le Plateau-Mont-Royal",45.5358215436799,-73.5871016979218,6.23691666666667,5,5,17.4,0.9
"Bloomfield / Bernard","Outremont",45.5203381937083,-73.6077547073364,36.32925,7,3,25.3,9
"Darling / Sherbrooke","Rosemont - La Petite-Patrie",45.5454551468695,-73.5567390918732,27.4826333333333,5,4,11.1,0.9
"Boyer / du Mont-Royal","Le Plateau-Mont-Royal",45.5274321263806,-73.5799167305231,5.87855,8,2,23.9,6.3
"Coloniale / Duluth","Le Plateau-Mont-Royal",45.5178687315083,-73.5784274339676,19.3424666666667,9,5,20.3,0
"Sherbrooke / Jeanne-d'Arc","Rosemont - La Petite-Patrie",45.5539815605889,-73.554963881561,6.89801666666667,9,6,19.5,0
"Bélanger / St-Denis","Rosemont - La Petite-Patrie",45.53696,-73.61199,14.1611333333333,8,5,19.7,0
"Greene / Workman","Le Sud-Ouest",45.481069047932,-73.5793521628511,17.0211333333333,9,7,21.7,0
"Peel / Ottawa","Le Sud-Ouest",45.4941995535705,-73.5599845647812,4.15203333333333,8,4,26.8,0
"Drolet / Gounod","Villeray—Saint-Michel—Parc-Extension",45.5409513422573,-73.6263746023178,10.0014333333333,6,3,28.7,0.2
"Aylmer / Sherbrooke","Le Plateau-Mont-Royal",45.506294568237,-73.5728269815445,18.3026,7,1,24.3,0
"Métro Champ-de-Mars (Hôtel-de-Ville / Viger)","Ville-Marie",45.5095614303635,-73.5574323436958,18.0407,8,4,21.3,3.4
"Viger / Chenneville","Ville-Marie",45.5053116652091,-73.5608911514282,12.6841,8,2,23.9,6.3
"de Rouen / Hogan","Ville-Marie",45.5363626322254,-73.5542124509811,21.9705166666667,10,7,13.1,1.4
"St-Dominique / St-Zotique","Rosemont - La Petite-Patrie",45.532264610185,-73.6110632121563,2.70648333333333,5,5,14.4,0
"Durocher / Sherbrooke","Le Plateau-Mont-Royal",45.5070882905057,-73.5722798109055,27.7401166666667,9,7,16.9,0.2
"Mackay / de Maisonneuve","Ville-Marie",45.496840189747,-73.5792407642475,25.22405,7,4,25.4,0
"Gilford / St-Denis","Le Plateau-Mont-Royal",45.5249761296063,-73.5855889320374,5.75726666666667,5,1,22.1,0.2
"St-Dominique / de Bellechasse","Rosemont - La Petite-Patrie",45.5295246656531,-73.604888767004,6.11216666666667,10,3,16.9,2.2
"Métro St-Michel (Shaughnessy / St-Michel)","Villeray—Saint-Michel—Parc-Extension",45.558976602986,-73.5995176434517,10.2855833333333,7,5,21.7,0
"Coloniale / Duluth","Le Plateau-Mont-Royal",45.5178687315083,-73.5784274339676,7.19668333333333,5,1,21.8,22.9
"Marie-Anne / de la Roche","Le Plateau-Mont-Royal",45.5275505076019,-73.5762870311737,8.58526666666667,10,6,12.5,3.1
"Bourbonnière / du Mont-Royal","Rosemont - La Petite-Patrie",45.5535845633909,-73.5605290532112,36.2395833333333,8,2,23.9,6.3
"Bel Air / St-Antoine","Le Sud-Ouest",45.4824297233159,-73.5836797581214,12.6178666666667,10,3,15.7,2.8
"Pratt / Bates","Outremont",45.5169478236443,-73.6263155937195,33.0737833333333,6,5,15.7,0
"St-André / Rachel","Le Plateau-Mont-Royal",45.5240956132359,-73.5753715690407,9.47221666666667,9,1,15.7,0
"Parc Ludger-Duvernay (St-André / St-Hubert)","Le Plateau-Mont-Royal",45.5314746414748,-73.5924205183983,7.58571666666667,6,5,15.7,0
"Mansfield / Ste-Catherine","Ville-Marie",45.5014066403113,-73.571654856205,5.30145,7,1,20.4,0
"du Champ-de-Mars / Gosford","Ville-Marie",45.5096552047207,-73.554008603096,16.9073166666667,9,4,20.7,0
"Clark / St-Viateur","Le Plateau-Mont-Royal",45.5251943015533,-73.5993563756347,6.77755,8,2,15.5,1.7
"Elgar / de l'Île-des-Sœurs","Verdun",45.4568231875367,-73.546804189682,2.50421666666667,6,2,23.3,1.3
"de Bellechasse / de Lanaudière","Rosemont - La Petite-Patrie",45.539306918976,-73.5952187329531,5.0076,5,5,14.2,0.2
"de Bordeaux / Masson","Le Plateau-Mont-Royal",45.539037937964,-73.5825204849243,16.2717333333333,7,1,25.3,0
"Métro Charlevoix (Charlevoix / Centre)","Le Sud-Ouest",45.4784006436677,-73.5691775195664,35.6466666666667,8,2,23.9,6.3
"City Councillors / du President-Kennedy","Ville-Marie",45.5062510325678,-73.571390658617,11.8399166666667,7,4,20.1,0.5
"St-Dominique / Laurier","Le Plateau-Mont-Royal",45.5236149031145,-73.5924573987722,8.13068333333333,8,5,27.4,0
"Boyer / du Mont-Royal","Le Plateau-Mont-Royal",45.5274321263806,-73.5799167305231,5.955,10,7,14,3.6
"Gilford / des Érables","Le Plateau-Mont-Royal",45.5372804041899,-73.575346916914,2.04908333333333,9,5,16.6,0
"St-Dominique / St-Zotique","Rosemont - La Petite-Patrie",45.532264610185,-73.6110632121563,19.30005,8,5,19.7,0
"Garnier / St-Grégoire","Le Plateau-Mont-Royal",45.5358215436799,-73.5871016979218,6.96151666666667,6,3,28.7,0.2
"Jeanne-d'Arc / Ontario","Mercier - Hochelaga-Maisonneuve",45.5495976788718,-73.5418742895126,7.99473333333333,7,6,25,0
"Peel / Ottawa","Le Sud-Ouest",45.4941995535705,-73.5599845647812,29.7638333333333,9,5,20.1,0
"Marquette / Laurier","Le Plateau-Mont-Royal",45.53543,-73.5822,16.2108166666667,7,3,22.9,11.9
"Jeanne-Mance / Laurier","Le Plateau-Mont-Royal",45.5202763332061,-73.5949762166638,10.6460166666667,7,7,25,0
"Métro Jolicoeur (de Sève / Drake)","Le Sud-Ouest",45.4560854578311,-73.5819371044636,4.43906666666667,9,6,19.5,0
"Chomedey / de Maisonneuve","Ville-Marie",45.491750449904,-73.5839447379112,2.62828333333333,8,6,21.4,0
"Marquette / du Mont-Royal","Le Plateau-Mont-Royal",45.5322179114747,-73.575431406498,5.22908333333333,6,4,27.2,1.3
"de Bordeaux / St-Zotique","Rosemont - La Petite-Patrie",45.5465343157011,-73.5986633598804,6.65531666666667,5,4,14.5,0.7
"Garnier / St-Grégoire","Le Plateau-Mont-Royal",45.5358215436799,-73.5871016979218,4.85146666666667,7,1,24.3,0
"Faillon / St-Denis","Villeray—Saint-Michel—Parc-Extension",45.5398908527814,-73.6202698945999,7.90791666666667,9,1,15.3,8.6
